loss,init,min_samples_split,learning_rate,max_depth,min_samples_leaf,n_estimators
0.0124412415453328,False,0.0386709868169808,0.4904586303236629,148,264,548
0.0157259082448364,True,0.5695764485919121,0.1255698494922409,975,199,52
0.0135039604688301,False,0.5580894284942807,0.3106805787204196,960,609,572
0.0388524343890619,False,0.9934884993787094,0.4967695571051722,323,812,365
0.0288153140186278,False,0.0818545428347178,0.2168747692035527,430,939,25
0.0388370593759504,False,0.9935305060347228,0.4011886231526674,910,178,866
0.0388397031454934,False,0.9555919474111104,0.2756784755057261,709,883,444
0.0208195197765313,True,0.8527389038786446,0.4762870602984504,618,587,55
0.012601484261701,False,0.6266310788472145,0.35561741995643,295,42,736
0.0208149459635224,True,0.9560783589488752,0.2043870833217134,140,467,935
0.033092380310032,False,0.7685451662888254,0.1483391446448315,260,741,103
0.0136737953951411,False,0.592784493785547,0.2387506512489885,156,691,874
0.0115562903340628,True,0.0261901294608879,0.486188928771053,600,162,169
0.0388508674645462,False,0.9345266398993444,0.1341202596693891,866,137,301
0.0145982196771239,False,0.7217762419844517,0.4262995151924877,278,497,254
0.0121346994058407,True,0.4556943792795247,0.3130620265399566,863,546,808
0.0125677185711402,True,0.2635116258214222,0.1961439480477918,485,110,167
0.0102391122042018,True,0.0779509969566202,0.1949123370213333,736,43,793
0.0112630924923159,False,0.0183640375269636,0.2486134372571641,433,498,766
0.0131432296729103,False,0.5466245058154028,0.2784369093402213,953,234,631
0.0141721415697201,True,0.1923337716981957,0.0826977713257382,799,195,107
0.0143217944413352,True,0.3681553860549717,0.0421779795334923,478,601,390
0.0116169515538966,True,0.1578641042149866,0.1744745590913312,63,918,766
0.012441754799199,True,0.3193797594329918,0.0741948214733539,27,514,739
0.0149925844332232,True,0.1336404253954025,0.0101511007425237,736,850,986
0.0121745857992317,True,0.2479255792100807,0.3586815945070934,84,498,189
0.012928859771046,False,0.4499495631721452,0.2489142267629125,939,389,713
0.0112521501001854,True,0.0892111032320113,0.1717865647062933,673,745,985
0.0101821918350337,True,0.087134488204682,0.1046040390455836,951,43,982
0.0122608653672239,True,0.3589410511765121,0.100365473183503,224,147,560
0.0165841601841138,True,0.2340547365525154,0.0043452539121836,951,719,964
0.0107554776488176,True,0.0083896277778023,0.0589344094735273,443,321,896
0.0111883520485798,True,0.083954523830067,0.1173601149807095,572,157,477
0.0169324366588283,True,0.31480105959931,0.0263454114561031,361,831,150
0.0114978375913798,True,0.1388125645671301,0.1592644688945567,994,732,849
0.0126681856330323,True,0.4501567314501479,0.1063939120972018,952,392,660
0.0116931790911786,True,0.1893004952795339,0.2826293755778905,194,665,532
0.010892543803829,True,0.109385035797645,0.190400153877456,144,43,294
0.0122519588200475,True,0.060637656549803,0.3377153471971554,166,950,140
0.012857739863403,True,0.661497795816166,0.2206099425556798,91,43,275
0.0141009817499086,True,0.3965244777607515,0.1342273324735612,883,705,126
0.013975365648683,True,0.5098706379310076,0.3967977558511895,814,900,63
0.0136132533167992,True,0.3100760832496969,0.2226820038372035,320,946,156
0.0207995796295259,True,0.8365735004371977,0.298198368351475,203,53,815
0.0111962032506961,False,0.1897990719616322,0.0853359634183119,844,43,918
0.0107366977909761,True,0.0345194795653834,0.146476618197827,967,221,688
