loss,init,min_samples_split,learning_rate,max_depth,min_samples_leaf,n_estimators
0.0125937171420859,True,0.2159636889779982,0.0359905124346426,549,637,625
0.0114109959288569,True,0.4732351063253712,0.4164428062218401,332,485,891
0.012269617220004,True,0.7040636787805736,0.4113292462920151,504,301,911
0.0110010905531543,False,0.1708061015934157,0.3326930529595291,247,281,750
0.0165623202527917,True,0.4896494338817569,0.0241522299034729,6,469,16
0.0205666655902364,False,0.7200039628049475,0.0784688052024976,759,800,441
0.0111972387138658,False,0.0989767157536212,0.3173822387009926,807,479,464
0.0312550124869646,False,0.0798988413765258,0.0402656088593988,728,593,59
0.0368404175472489,False,0.60000301146772,0.0169493149787783,923,102,31
0.0188600890453943,False,0.2374171708029945,0.0181652096250853,346,495,702
0.0131468827368061,True,0.3901946219845036,0.3401385222736424,401,632,70
0.0177491202095524,False,0.6111975683884737,0.1921682794752282,998,700,209
0.0111682020049134,False,0.1338083716029247,0.3294414377086979,597,554,776
0.0367099734203182,False,0.8325764072620847,0.1592784132643174,760,687,344
0.0134152732402741,True,0.5166401738820424,0.2269402773158126,377,867,177
0.0111005217306849,True,0.0706829176552794,0.142235114011167,194,746,378
0.0140130192169149,False,0.7442383126527087,0.2362901856935478,466,569,386
0.0153151689174785,True,0.6742598375624779,0.0577824189348553,367,713,86
0.010987539185719,True,0.2483926428637149,0.1028301010831106,586,175,743
0.0220912276118579,False,0.044594994980259,0.3101715207679431,202,736,28
0.0116356412691806,True,0.3234604447108677,0.4858272859384038,675,76,260
0.0132306644714756,True,0.216374431783247,0.1168859905352016,690,466,112
0.0112011382742725,True,0.3274290478420906,0.2766215132760332,679,623,726
0.0367470447084255,False,0.959825097872632,0.3877870864326823,672,281,948
0.0118526184987618,True,0.001805015551621,0.0978804419649106,616,720,178
0.0121774627392375,False,0.3027313832551872,0.476151372072133,558,935,742
0.0108312687426801,True,0.162013803421831,0.1927574654337469,985,150,290
0.0115384687530585,True,0.3719624722104809,0.1768880430968162,337,512,743
0.010736185847414,True,0.2449971029681382,0.1996546668713172,117,309,981
0.0104226767974476,True,0.0052469779584448,0.2120644303527429,86,703,325
0.0117677399854477,True,0.4369026674267849,0.2758176351264753,925,72,325
0.0101289459251771,True,0.009446711636467,0.2646293648986321,444,897,883
0.010035888878329,True,0.0162153119296274,0.3706840110319777,630,703,444
0.0103164885241456,True,0.0250438468594903,0.3763903241352396,183,973,620
0.0167229330045249,True,0.8702331752420834,0.4478045178525277,630,581,878
0.0106285380308193,True,0.1729048693125005,0.4411728617591534,46,505,960
0.010634835494976,True,0.1012708079156004,0.2634647277014939,311,897,989
0.0133737008302853,True,0.5132606452880509,0.3080109408745445,594,832,100
0.0101037200710683,True,0.1197430202391127,0.3640074388270342,502,21,332
0.0098722968220985,True,0.139676064584355,0.370122154851338,101,21,857
0.0146838300541455,True,0.4416950782608401,0.4126770705607342,698,533,19
0.0104811553035505,True,0.1658442130531315,0.4410743797292403,125,470,804
0.0121549948381764,True,0.5611104107716591,0.3604430343326775,667,18,238
0.0100603119604474,True,0.0577582999839258,0.3944312932672947,164,212,444
0.0111548838687652,True,0.282654914852828,0.2944089829946526,392,732,754
0.0156943634054696,True,0.1833539775110137,0.3428604423514819,740,454,13
0.0123052822821901,False,0.3796027310006705,0.4975069184180424,701,703,893
0.0106417790390252,True,0.1303034774277272,0.4573989560577778,468,135,201
0.0117966700509176,True,0.6560262318741727,0.411822123940215,175,17,857
