loss,init,min_samples_split,learning_rate,max_depth,min_samples_leaf,n_estimators
0.0157515810998039,True,0.9969343093497548,0.4897755642428489,600,933,188
0.0330117103267281,False,0.928626141203585,0.441265501690647,798,870,500
0.0120547415908721,True,0.1299051326182147,0.4017082589775893,887,338,730
0.0124024009898746,True,0.2051196333213127,0.2935978474699875,776,469,700
0.0125081468330006,True,0.1328169602726762,0.2214509931727222,682,649,942
0.0143895905574833,True,0.4663153316101302,0.1873215570093724,417,632,187
0.0158090316879352,False,0.5786844615887026,0.4027980483249839,985,859,264
0.0150973841977524,True,0.073561490778014,0.3583476982232143,335,707,15
0.0127979431646058,True,0.0523396713484206,0.4345778246791449,758,955,445
0.0124754939288457,True,0.1110098533913169,0.3412486246027879,407,748,608
0.0124152475510043,True,0.2257978930352996,0.3841911549335133,249,157,502
0.0120976239713111,True,0.004955017105246,0.479015471280809,887,635,512
0.0125167066036688,True,0.0032187128363111,0.4101363907985453,334,151,761
0.0127952878053398,True,0.1549887995827158,0.4639468270010645,351,88,170
0.0124907589092218,True,0.0928570166336968,0.4796057223099936,15,422,200
0.0122111993979449,True,0.2495802333873439,0.3771149406219599,408,174,782
0.0122723943246371,True,0.0001606888925195,0.2664309697631148,483,766,590
0.0118666236559225,True,0.0358744261455358,0.3946599003673685,376,260,643
0.0127051638915107,True,0.3299839828027588,0.3975496771066885,784,490,732
0.0128178726664268,True,0.0494400068467377,0.2989224050187749,156,513,138
0.0127444042427595,True,0.2911758280971512,0.3619288641186085,118,767,528
0.0133215609992489,True,0.3682139104583101,0.3307762623291136,792,957,518
0.0129281294065285,False,0.1900478093549984,0.1427500720380596,55,314,686
0.0131167827219348,True,0.4252921246625643,0.3179357855317666,522,125,414
0.012279955775785,True,0.1240061997051239,0.2855453288328413,873,352,711
0.0120691842228979,True,0.0845083955128737,0.2515724731826321,624,260,611
0.01293080655756,True,0.0349543315803419,0.416133893724932,757,968,492
0.0130906070068516,False,0.3114115618125532,0.4558804152312764,941,542,770
0.0127130281213387,True,0.1584389908291423,0.3454858914916942,443,770,678
0.0157037800693235,True,0.2390233409048992,0.3707639689599387,163,804,12
0.0124848101242568,True,0.2070813896926815,0.4280526467780703,895,712,928
0.0130925085249802,False,0.0574875946746091,0.273945764721122,50,849,938
0.0127035670185412,True,0.2740848515773284,0.3115394607449386,14,480,937
0.0138000940596207,True,0.5245896187630038,0.4436749228586433,532,889,415
0.0129066432603837,True,0.024221992988894,0.3899848282406509,194,811,411
0.0128082721807288,True,0.1195299992813393,0.1011609838202903,559,277,377
0.0185542867962946,False,0.1509006506094061,0.2294026377227952,239,351,51
0.0140606286589826,True,0.6390137851912694,0.1941431875668942,744,206,469
0.013133936565754,True,0.4618375997900042,0.250833422769547,376,743,1000
0.0154254335927967,True,0.3799996977923833,0.4044960066975888,201,515,29
0.0136100920004542,False,0.4847755555752553,0.1504594851796652,47,190,810
0.0133244299283631,True,0.4122713315330138,0.354590707591928,165,61,226
0.0157835091642509,True,0.8645930395010661,0.0351541461292316,868,408,19
0.0136689105460509,True,0.3388061798458159,0.4998777887348962,267,199,106
0.0126095415933057,True,0.0804012255041427,0.4864841132538985,995,905,755
0.0126613062994412,False,0.1764996761178311,0.2993252149520721,69,167,496
0.0132249155975814,True,0.542103638840015,0.3189344605406085,261,530,980
0.0132047034953294,True,0.6106393497661069,0.4354416437436809,830,338,730
0.0126287235999414,True,0.1011626129021464,0.3415632307646917,45,183,151
0.0124710671902482,True,0.2198051616277472,0.3765164574105384,883,80,604
0.0123478971408639,False,0.1916653050469393,0.4481898792992401,251,169,585
0.0125716032640827,True,0.3004647464158961,0.3927971156471251,701,117,617
0.0126729785094581,True,0.1404838382772398,0.4215122470621899,789,14,707
0.0120461132266628,True,0.0213905237304832,0.2759291391340457,851,24,450
0.0139881015022501,True,0.0198404514832163,0.1856087355439325,851,919,116
0.0157469910696683,True,0.9750476057259304,0.2396162085816584,20,588,362
